rank,M_M_pairs,PBRS,PB,PR,PS,highInbreedingPadrillos,inbreedingCoefficient,mother,Momsiblings,uncles,maternalParents,M_age_at_service,M_season_orig,birthRate,birthRateLast3,hadRestYear,M_total_rcs,M_won_rcs,M_cumAEI,M_STK_ran,M_STK_won,M_g1_STK_placed,M_g1_STK_won,MomSib_Sibs_at2y,MomSib_Sibs_exp_at2y,MomSib_Sibs_raced_at2y,MomSib_wnrs_STK_at2y,MSib_total_rcs_at2y,MSib_wSh_at2y,STK_races_total_races,MSib_STK_won_at2y,MSib_g1_STK_ran_at2y,MSib_g1_STK_won_at2y,MSib_g2_STK_won_at2y,MSib_sum_cumAEI_at2y,MSib_mean_cumAEI_at2y,MomMUnc_Sibs_at2y,MomMUnc_Sibs_raced_at2y,MomMUnc_wnrs_STK_at2y,MMUnc_total_rcs_at2y,MMUnc_wsh,MMUnc_STK_ranSh,MMUnc_g1_STK_ranSh,MMUnc_STK_won_at2y,MMUnc_g1_STK_won_at2y,MMUnc_g2_STK_won_at2y,MMUnc_mean_cumAEI_at2y,MomFUnc_Sibs_at2y,MFUnc_total_rcs_at2y,MFUnc_wsh,MFUnc_STK_ranSh,MFUnc_g1_STK_ranSh,MFUnc_STK_wSh,MFUnc_g1_wSh,MFUnc_mean_cumAEI_at2y,M_M_Races,M_M_Wins,M_M_STK_ran,M_M_cumAEI,Dam_Mean_T3_BSN,Dam_Total_Rcs,Best_Foal_Bsn,Dam_Sib_Total_G1G2,DamSibs_G1G2_Total,Dam_Raced_STK,Dam_Placed_STK,Best_Foal_Raced_Stk,Best_Foal_Placed_Stk,birth_eday,name_clean,padrillo_clean,M_clean,lote,haras,link,start,end_date
372,1,.018633276,.39941332,.79596883,.05798924,,.0331666313315089,-.052783106,-.061788686,.022437055,-.03506754,8.032877,4,1,0,0,23,3,2.5976183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,31,.3548387,.22580644,.12903225,4,2,1,.74834657,677,4512,.098847516,.068040781,.023049645,.0079787234,.0026595744,.19810121,14,3,4,5.438334,101.88634,23,0,0,0,No,No,No,No,02jul2026,earthrise,treasure beach,earthshine,2,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
509,1,.010604164,.39201123,.75600266,.03540659,,.0401347684617711,-.037130669,-.061788686,-.037189662,-.21375723,7.789041,6,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,73,.20547946,.31506848,.05479452,7,0,0,.43597648,587,4846,.095749073,.033635989,.0086669419,.0030953363,.0012381346,.15294042,8,1,0,.72747838,,0,0,0,0,No,No,No,No,02jul2026,embalada girl,asiatic boy,emberly,4,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
365,1,.019160522,.41644317,.77284378,.058983497,,.0433707578394778,.056836575,-.061788686,.0091295429,-.11601939,9.0602741,5,1,1,0,24,1,3.6390138,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12,.083333336,.083333336,0,0,0,0,.17453478,145,1123,.089047194,.047195014,.0044523599,.010685664,0,.15846324,5,1,0,1.2506886,103.58823,24,0,0,0,YES,No,No,No,02jul2026,emmapiday,emmanuel,icyday,25,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
404,1,.017143166,.40264311,.78713,.053646561,,.0339730214680593,-.037130669,-.061788686,.016971249,-.077401645,8.9863014,7,.80000001,.66666669,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,10,8,1,103,.11650486,.11650486,.029126214,2,2,0,.38269666,145,1147,.088055797,.048823018,.0052310373,.010462075,0,.15832017,6,1,5,5.1754293,,0,54.086239,0,0,No,No,No,No,02jul2026,emmarose,emmanuel,rose city,28,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
494,2,.012418422,.37512007,.7802121,.042025298,,.0416406586626545,-.10450647,-.061788686,-.014007874,-.086335242,8.7643833,6,.5,.66666669,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0,95,.042105265,0,0,0,0,0,.069850899,677,4534,.099029556,.067710631,.022937803,.0079400092,.0026466695,.1977129,0,0,0,0,39.274906,1,44.0117,0,0,No,No,No,No,02jul2026,enviada beach,treasure beach,enviable,24,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
495,2,.012273927,.37326252,.78079432,.041765839,,.0377803504597278,-.10450647,-.061788686,-.011691269,-.086335242,9.8328772,5,.66666669,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,93,.043010753,0,0,0,0,0,.07135307,1336,11664,.12328532,.067301095,.019032922,.006430041,.0023148148,.21543984,0,0,0,0,61.146835,3,0,0,0,No,No,No,No,02jul2026,envidiada catch,catcher in the rye,enviable,25,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
448,2,.015207388,.30926186,.79306895,.061381072,,0,-.038415499,-.02911105,-.01835392,-.0007994175,6.9698629,2,0,0,0,6,1,.70595545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,17,.11764706,0,0,0,0,0,.19210915,1575,9961,.17026404,.095371954,.022487702,.0075293644,.0028109627,.28572428,8,1,2,1.8048148,76.622261,6,0,0,0,No,No,No,No,02jul2026,escape intent,orpen,escape fox,9,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
464,1,.014086422,.33855617,.79675108,.051682524,,.0373807103169384,-.067808926,-.053446308,-.0083722249,-.051299985,12.986301,9,.85714287,.66666669,0,5,1,.42243358,0,0,0,0,4,0,2,0,59,.11864407,.033898305,0,2,0,0,11.1853432841599,.18958209,8,4,0,30,.13333334,0,0,0,0,0,.15522228,944,7939,.11915858,.051895704,.01133644,.0071797455,.00062980223,.17921887,0,0,0,0,84.852081,5,91.562775,0,0,No,No,No,No,02jul2026,escriba maxima,lizard island,emerald girl,28,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
95,1,.035330776,.63842851,.79383898,.069281265,,.0349997356448107,-.037130669,-.061788686,.016642552,.053805742,8.8410959,7,.60000002,.33333334,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,812,8168,.16123898,.091332026,.025220372,.0091821747,.0024485798,.26668441,0,0,0,0,,0,90.499893,0,0,No,No,No,No,02jul2026,eternal affair,roman ruler,enigmatique,24,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
323,1,.021524223,.2869398,.82189304,.090612158,,.0351534687069943,-.037130669,.063721679,.026069533,.053805742,13.019178,10,.5,.66666669,0,0,0,0,0,0,0,0,3,0,2,0,37,.054054055,0,0,0,0,0,4.62532611284405,.12500881,8,5,0,43,.1627907,.093023255,.023255814,0,0,0,.22089261,812,8168,.16123898,.091332026,.025220372,.0091821747,.0024485798,.26668441,0,0,0,0,,0,107.8058,1,.033333335,No,No,YES,Yes,02jul2026,eternal magic,roman ruler,escolada,34,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
463,1,.014114165,.38775024,.77800727,.046319507,,.032465678249974,-.10450647,-.061788686,.017181639,-.069424428,6.9150686,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,54,.18518518,.11111111,.09259259,1,0,1,.4174349,677,4534,.099029556,.067710631,.022937803,.0079400092,.0026466695,.1977129,10,2,0,2.0589695,27.226318,1,0,0,0,No,No,No,No,02jul2026,evadila,treasure beach,evindim,23,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
445,1,.015532889,.41663536,.81904662,.045125715,,.0409184565105534,-.032791972,-.066253133,-.016016752,-.1242258,10.986301,8,1,1,0,7,1,.55043769,0,0,0,0,4,0,3,0,57,.19298245,.087719299,0,1,0,0,17.83584490977228,.31290957,7,4,0,41,.048780486,0,0,0,0,0,.1015576,1482,8931,.1687381,.085320793,.027432539,.0083977161,.0038069645,.31484184,0,0,0,0,81.09404,7,108.51273,0,0,No,No,No,No,02jul2026,ever she,equal stripes,ever close,19,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
454,1,.015006164,.35041898,.80698967,.052547924,,0,-.076181769,-.02911105,-.0083722249,-.051299985,5.9424658,1,0,0,0,14,1,2.1669719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,22,.13636364,.090909094,0,0,0,0,.22831161,944,7930,.11929382,.051954601,.011349306,.0071878941,.00063051702,.17920229,0,0,0,0,95.253807,14,0,0,0,No,No,No,No,02jul2026,exact link,lizard island,exact time,22,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
489,1,.012615899,.26775709,.78402108,.059578542,,.0341029187374833,-.044036675,.064181648,-.052512966,-.041525729,17.89863,12,.875,.66666669,0,51,2,3.7175922,0,0,0,0,6,0,4,1,51,.19607843,.078431375,0,0,0,0,13.84552722983062,.27148092,4,4,0,65,.13846155,.07692308,.046153847,0,0,0,.23874032,175,2239,.11076374,.078159891,.024117909,.012058955,.0031263956,.23211026,14,1,0,1.8910573,90.265533,51,105.34615,4,.07692308,No,No,YES,YES,02jul2026,extra royal,val royal,extra nice,14,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
61,1,.038991284,.76572955,.80866081,.062564738,,.0305696445948342,-.10450647,-.061788686,.026529383,.053805742,7.8246574,4,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,41,.12195122,.097560972,.024390243,0,0,0,.17766564,812,8166,.16127847,.0913544,.025226548,.0091844229,.0024491795,.26674971,0,0,0,0,44.527042,2,0,0,0,No,No,No,No,02jul2026,fragancia primaveral,roman ruler,francina,13,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
417,1,.016445123,.39787138,.80330825,.0510162,,.0396921579217283,-.058917753,-.061788686,-.0020388141,-.0541065,11.035617,7,.80000001,1,0,12,1,2.4257832,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,6,5,0,58,.10344828,.068965517,.034482758,0,0,0,.14433798,1482,8926,.16883263,.085256554,.027447905,.0084024202,.003809097,.31480807,5,1,0,.68946666,91.702919,12,70.582672,0,0,YES,No,No,No,02jul2026,french filly,equal stripes,french honour,24,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
456,2,.014869451,.35685089,.82382119,.050160687,,.0338570875728867,-.10450647,-.02911105,-.0030521937,-.03312676,4.8356166,1,0,0,0,6,0,.41364872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,74,.12162162,.13513513,.027027028,0,0,0,.23762892,677,4529,.099138886,.067785382,.022963127,.0079487748,.0026495915,.19783984,0,0,0,0,78.656059,6,0,0,0,No,No,No,No,02jul2026,frisca beach,treasure beach,frisco jag,31,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
439,1,.015813256,.35508454,.8069005,.054657381,,0,-.0667402,-.02911105,-.0083722249,-.041153498,5.8301368,1,0,0,0,21,2,2.8607452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,8,0,0,0,0,0,0,.054951943,944,7923,.119273,.052000504,.011359334,.0071942448,.00063107407,.17927304,25,3,0,5.3673577,77.728447,21,0,0,0,No,No,No,No,02jul2026,gaita linda,lizard island,gaita bonita,10,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
409,1,.016964162,.35113993,.7932744,.060306624,,0,-.074002944,-.02911105,.031165216,-.023760509,5.9671235,1,0,0,0,13,1,1.5586251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,72,.083333336,.027777778,.013888889,0,0,0,.13959995,723,4326,.15117891,.14724919,.049006011,.017337032,.0053166896,.34104094,16,4,5,7.0741334,81.047028,13,0,0,0,No,No,No,No,02jul2026,galana es,fortify,grandera,26,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
282,1,.023257084,.38332325,.7378425,.081416793,,.0334419181191991,.14713615,-.061788686,.014863651,-.03312676,10.906849,6,1,1,0,28,4,7.0751638,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,0,0,0,0,0,0,.0032492967,111,600,.13500001,.10166667,.025,.016666668,.0016666667,.24435486,0,0,0,0,108.09775,28,0,0,0,YES,YES,No,No,02jul2026,genelle,wild event,crystal lady,19,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
179,1,.029115718,.32764512,.80071336,.11041546,,.0436752735474147,-.01729252,.25228229,.070292294,-.03312676,13.830137,9,.85714287,.66666669,0,7,2,2.1099088,0,0,0,0,4,1,3,1,9,.33333334,.11111111,0,0,0,0,3.923905283212662,.43598947,10,7,0,104,.10576923,.057692308,.03846154,0,0,0,.20519632,78,832,.14182693,.081730768,.014423077,.013221154,.0036057692,.24555475,0,0,0,0,83.244804,7,114.96284,3,.063829787,No,No,YES,YES,02jul2026,giulia flavia,offlee wild,good and crafty,3,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
457,2,.014852879,.41136187,.76996768,.046411164,,.0332291766388624,-.037130669,-.061788686,.0073822774,-.14192197,10.838356,9,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,8,6,0,80,.1125,.125,.025,0,0,0,.22497736,1110,11295,.11792829,.056042496,.014254095,.0066401064,.001770695,.20178916,0,0,0,0,,0,59.232246,0,0,No,No,No,No,02jul2026,give me frisco,not for sale,frisco jag,11,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
144,1,.03160632,.3228502,.79852337,.12140433,,.0397109662123882,-.04829143,.23119634,-.0065642633,.12053743,15.013699,10,.75,1,0,21,0,1.0158156,0,0,0,0,5,0,3,0,79,.18987341,.075949363,0,0,0,0,23.59002113901079,.29860786,7,7,2,142,.19014084,.15492958,.04225352,6,2,1,.33395764,210,1860,.14408602,.055913977,.01344086,.0059139784,.0021505377,.21880233,6,1,0,.92579931,75.200447,21,90.884483,0,0,No,No,No,No,02jul2026,gold ville,johannesburg,villa hipica,32,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
9,1,.058404952,.75589019,.8104763,.09465351,,.0387866424718725,-.043343902,.0202531,.013268609,.15657561,10.99452,8,1,1,0,3,1,.68783277,0,0,0,0,3,0,1,0,27,.2962963,.33333334,3,6,2,0,48.95514648780227,1.8131536,11,10,3,132,.1969697,.075757578,.015151516,4,0,0,.28357008,812,8165,.16117574,.091365583,.025229638,.0091855479,.0024494794,.26669815,24,8,9,10.925757,64.51049,3,77.081802,0,0,No,No,No,No,02jul2026,ilussionary,roman ruler,imagination,5,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
207,1,.026540216,.74258739,.76580548,.046293728,,.0336756109082899,-.10450647,-.02911105,-.042054616,-.051299985,4.9753423,1,0,0,0,6,0,1.0597118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,24,.125,0,0,0,0,0,.15720548,231,654,.090214066,.065749235,.019877676,.0061162082,.001529052,.21124911,0,0,0,0,87.304794,6,0,0,0,No,No,No,No,02jul2026,implosive,seahenge,implosiva,19,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
430,1,.016061762,.34064874,.8022992,.058217768,,0,-.037130669,-.02911105,.003911417,-.051299985,4.9095888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,33,.12121212,.090909094,.030303031,0,0,0,.19012247,944,7944,.11920947,.051863041,.011329305,.0071752267,.00062940584,.17915925,0,0,0,0,,0,0,0,0,No,No,No,No,02jul2026,inca mind,lizard island,inca girl,35,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
60,1,.039005224,.68277401,.80695122,.070294298,,.0333916772293118,-.019532368,-.061788686,.011356015,.053805742,10.887671,7,.80000001,.66666669,0,14,3,2.9525506,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,7,6,1,73,.15068494,.16438356,0,2,0,0,.30743337,812,8154,.16114791,.091488838,.025263675,.0091979401,.002452784,.2667802,0,0,0,0,95.34481,14,76.230034,0,0,No,No,No,No,02jul2026,inca romana,roman ruler,inca guerrera,3,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
484,1,.012761837,.36290294,.76637846,.04538703,,0,-.067808926,-.061788686,-.020577438,-.086335242,6.9342465,3,1,0,0,5,1,1.4745793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,.045118123,335,1833,.101473,.044189852,.0092744138,.0081833061,.0010911075,.17740722,0,0,0,0,89.374847,5,0,0,0,No,No,No,No,02jul2026,incluida bien,john f kennedy,include me,25,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
218,1,.026109686,.70404315,.80477852,.045804918,,.0342649876271632,-.068456851,-.084572226,-.012556516,-.086335242,12.923287,8,1,1,0,11,1,1.077937,0,0,0,0,4,0,2,0,53,.1509434,.018867925,0,0,0,0,8.108208954334259,.15298508,7,6,0,86,.11627907,.011627907,0,0,0,0,.13754709,636,6472,.11727441,.042181704,.011279358,.0054079108,.0010815822,.18832506,1,1,0,1.0636364,77.027634,11,56.749863,0,0,No,No,No,No,02jul2026,india secreta,indygo shiner,hegemonia,31,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
74,1,.037381202,.57063252,.78163111,.08309719,,.0343150855694278,-.022762917,.19007233,-.060200907,-.03312676,18.972603,14,.89999998,1,0,17,4,6.6169958,0,0,0,0,9,2,4,0,106,.14150943,.1509434,6,2,0,1,36.41504292190075,.34353814,11,6,0,91,.15384616,.054945055,0,0,0,0,.20702495,154,854,.12529273,.050351288,.014051522,.0081967209,.0011709601,.20437233,0,0,0,0,109.38082,17,82.576057,0,0,No,No,No,No,02jul2026,indian got,hennessy,ingot,39,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
297,1,.022679806,.42533216,.81964594,.064604163,,.0396196338142895,-.067179129,-.061788686,.1352348,-.076940343,8.8191776,5,1,1,0,16,1,1.7408884,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,49,.20408164,.40816328,.22448979,2,0,1,.86146402,523,4700,.14787234,.09319149,.022553191,.015106383,.0014893617,.25031877,18,2,0,2.2705998,83.112198,16,0,0,0,Yes,No,No,No,02jul2026,infinity rate,exchange rate,inclusa,17,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
30,1,.045745436,.72034407,.78311789,.080470614,,.0449921611376609,-.037130669,-.061788686,.016642552,.13077597,10,7,.75,.66666669,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,14,.071428575,0,0,0,0,0,.1153529,812,8168,.16123898,.091332026,.025220372,.0091821747,.0024485798,.26668441,7,5,2,6.7871561,,0,90.719261,0,0,No,No,No,No,02jul2026,intervista,roman ruler,isidora,11,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
269,1,.023711298,.58604586,.8102091,.049504984,,.0332774178761476,-.035373174,-.057764664,-.064951338,-.00023407862,16.065754,13,.75,1,0,5,1,1.7720389,0,0,0,0,6,0,5,1,32,.0625,0,0,0,0,0,4.280922306701541,.13377883,6,5,0,63,.12698413,.047619049,0,0,0,0,.15656622,812,8163,.16121525,.091387972,.025235821,.0091877989,.0024500797,.26663068,10,4,6,10.87183,81.63636,5,107.98376,4,.068965517,No,No,YES,YES,02jul2026,invocare,roman ruler,indonesia,34,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
466,1,.014008434,.4250868,.7652142,.042616535,,0,-.10450647,-.061788686,-.014007874,-.086335242,6.8356166,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,22,.13636364,.045454547,0,0,0,0,.21455967,677,4534,.099029556,.067710631,.022937803,.0079400092,.0026466695,.1977129,3,2,0,1.9353261,49.504311,1,0,0,0,No,No,No,No,02jul2026,is ruby,treasure beach,rubia preciosa,15,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
478,1,.01306707,.35362932,.75671995,.048295159,,0,-.074002944,-.02911105,-.046413451,-.056909483,5.8246574,1,0,0,0,13,1,1.9515088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,105,.16190477,.21904762,.047619049,4,0,0,.28926438,351,941,.090329438,.049946863,.004250797,.004250797,0,.17214108,8,2,1,3.5492656,79.67794,13,0,0,0,No,No,No,No,02jul2026,isla tormentosa,long island sound,stormy mia,41,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
245,1,.024946041,.42769736,.76476067,.075731546,,.031407830222015,-.10450647,-.061788686,.17857568,-.0070289783,8.0876713,5,1,1,0,1,0,.096219935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,24,.33333334,.41666666,.41666666,2,2,0,1.6296294,723,4338,.15099125,.14684187,.048870448,.017289074,.0053019826,.34043467,13,2,8,5.2892189,,1,0,0,0,No,No,No,No,02jul2026,joy romana,fortify,the rosy,8,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
325,1,.021400558,.33919433,.799312,.078353882,,.0414764768990538,.10747342,-.02911105,-.020726144,-.026109237,9.0164385,1,0,0,0,41,5,10.346111,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,11,.18181819,.090909094,0,0,0,0,.28011462,1256,10882,.11201985,.045763645,.0068002203,.0051461128,.00082705385,.16584189,27,6,5,9.7342844,112.4632,41,0,0,0,YES,Yes,No,No,02jul2026,kali mani,manipulator,kali woman,20,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
109,2,.034305204,.74159956,.78081113,.058813188,,0,-.071460985,-.02911105,-.017596561,.0096973442,4.9068494,1,0,0,0,12,1,1.0541289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,81,.20987654,.28395063,.086419754,2,1,0,.44999129,231,648,.089506172,.066358022,.020061728,.0061728396,.0015432099,.21321374,15,2,6,3.4983037,84.524727,12,0,0,0,No,No,No,No,02jul2026,kastia,seahenge,kali marshal,2,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
